hour,group1,group2,group3,group4,group5
4375,469608,117402,234804,176103,176103
4376,520436,130109,260218,195163,195163
4377,542853,135713,271426,203570,203570
4378,562486,140622,281243,210932,210932
4379,585497,146374,292749,219561,219561
4380,618193,154548,309097,231822,231822
4381,634716,158679,317358,238019,238019
4382,661077,165269,330539,247904,247904
4383,663432,165858,331716,248787,248787
4384,657498,164375,328749,246562,246562
4385,618639,154660,309319,231990,231990
4386,647230,161807,323615,242711,242711
4387,667523,166881,333762,250321,250321
4388,204196,51049,102098,76573,76573
4389,197683,49421,98842,74131,74131
4390,178847,44712,89424,67068,67068
4391,193361,48340,96681,72510,72510
4392,187846,46962,93923,70442,70442
4393,228097,57024,114048,85536,85536
4394,208053,52013,104027,78020,78020
4395,223763,55941,111881,83911,83911
4396,262716,65679,131358,98518,98518
4397,254630,63658,127315,95486,95486
4398,271136,67784,135568,101676,101676
4399,310952,77738,155476,116607,116607
4400,303107,75777,151553,113665,113665
4401,291790,72948,145895,109421,109421
4402,296760,74190,148380,111285,111285
4403,294850,73712,147425,110569,110569
4404,317683,79421,158842,119131,119131
4405,299582,74895,149791,112343,112343
4406,312419,78105,156209,117157,117157
4407,292583,73146,146291,109719,109719
4408,298242,74561,149121,111841,111841
4409,266173,66543,133087,99815,99815
4410,243216,60804,121608,91206,91206
4411,256507,64127,128253,96190,96190
4412,273699,68425,136850,102637,102637
4413,271224,67806,135612,101709,101709
4414,317240,79310,158620,118965,118965
4415,320528,80132,160264,120198,120198
4416,367140,91785,183570,137678,137678
4417,450728,112682,225364,169023,169023
4418,569766,142442,284883,213662,213662
4419,696406,174101,348203,261152,261152
4420,700920,175230,350460,262845,262845
4421,701954,175488,350977,263233,263233
4422,660324,165081,330162,247622,247622
4423,783620,195905,391810,293857,293857
4424,774610,193653,387305,290479,290479
4425,751193,187798,375596,281697,281697
4426,738519,184630,369259,276945,276945
4427,647641,161910,323820,242865,242865
4428,592231,148058,296115,222087,222087
4429,588880,147220,294440,220830,220830
4430,543978,135995,271989,203992,203992
4431,511502,127876,255751,191813,191813
4432,463075,115769,231538,173653,173653
4433,399840,99960,199920,149940,149940
4434,336860,84215,168430,126322,126322
4435,355892,88973,177946,133460,133460
4436,349930,87483,174965,131224,131224
4437,340022,85006,170011,127508,127508
4438,374068,93517,187034,140275,140275
4439,381456,95364,190728,143046,143046
4440,432748,108187,216374,162281,162281
4441,500784,125196,250392,187794,187794
4442,641488,160372,320744,240558,240558
4443,771632,192908,385816,289362,289362
4444,812553,203138,406277,304707,304707
4445,763289,190822,381644,286233,286233
4446,759667,189917,379833,284875,284875
4447,746086,186521,373043,279782,279782
4448,792764,198191,396382,297287,297287
4449,859881,214970,429941,322455,322455
4450,739394,184849,369697,277273,277273
4451,691671,172918,345835,259377,259377
4452,640475,160119,320237,240178,240178
4453,587127,146782,293564,220173,220173
4454,563064,140766,281532,211149,211149
4455,556194,139048,278097,208573,208573
4456,513544,128386,256772,192579,192579
4457,443845,110961,221922,166442,166442
4458,396772,99193,198386,148789,148789
4459,397106,99277,198553,148915,148915
4460,376627,94157,188314,141235,141235
4461,370954,92739,185477,139108,139108
4462,373348,93337,186674,140006,140006
4463,409703,102426,204851,153639,153639
4464,450772,112693,225386,169040,169040
4465,516141,129035,258070,193553,193553
4466,652688,163172,326344,244758,244758
4467,769956,192489,384978,288733,288733
4468,785800,196450,392900,294675,294675
4469,753692,188423,376846,282635,282635
4470,756870,189217,378435,283826,283826
4471,819094,204774,409547,307160,307160
4472,890833,222708,445417,334062,334062
4473,899650,224913,449825,337369,337369
4474,872778,218195,436389,327292,327292
4475,713491,178373,356746,267559,267559
4476,593513,148378,296756,222567,222567
4477,613180,153295,306590,229943,229943
4478,624223,156056,312112,234084,234084
4479,552430,138107,276215,207161,207161
4480,479576,119894,239788,179841,179841
4481,474214,118554,237107,177830,177830
4482,395621,98905,197810,148358,148358
4483,422066,105516,211033,158275,158275
4484,437314,109328,218657,163993,163993
4485,412304,103076,206152,154614,154614
4486,415410,103852,207705,155779,155779
4487,446085,111521,223043,167282,167282
4488,506320,126580,253160,189870,189870
4489,565724,141431,282862,212147,212147
4490,683776,170944,341888,256416,256416
4491,797437,199359,398718,299039,299039
4492,801150,200288,400575,300431,300431
4493,768138,192035,384069,288052,288052
4494,824162,206041,412081,309061,309061
4495,821146,205286,410573,307930,307930
4496,765476,191369,382738,287053,287053
4497,863255,215814,431628,323721,323721
4498,803384,200846,401692,301269,301269
4499,674174,168543,337087,252815,252815
4500,603149,150787,301574,226181,226181
4501,613094,153274,306547,229910,229910
4502,617279,154320,308640,231480,231480
4503,573233,143308,286616,214962,214962
4504,511486,127871,255743,191807,191807
4505,504808,126202,252404,189303,189303
4506,416255,104064,208127,156096,156096
4507,416908,104227,208454,156341,156341
4508,406598,101650,203299,152474,152474
4509,411541,102885,205771,154328,154328
4510,401874,100468,200937,150703,150703
4511,423371,105843,211686,158764,158764
4512,477534,119384,238767,179075,179075
4513,561058,140265,280529,210397,210397
4514,641562,160390,320781,240586,240586
4515,765380,191345,382690,287017,287017
4516,788008,197002,394004,295503,295503
4517,735909,183977,367955,275966,275966
4518,764986,191246,382493,286870,286870
4519,755937,188984,377969,283476,283476
4520,803458,200864,401729,301297,301297
4521,824684,206171,412342,309257,309257
4522,718753,179688,359377,269532,269532
4523,657716,164429,328858,246644,246644
4524,561692,140423,280846,210634,210634
4525,574799,143700,287400,215550,215550
4526,534905,133726,267453,200589,200589
4527,539291,134823,269645,202234,202234
4528,465643,116411,232821,174616,174616
4529,384106,96027,192053,144040,144040
4530,361951,90488,180975,135732,135732
4531,331771,82943,165885,124414,124414
4532,355973,88993,177986,133490,133490
4533,321667,80417,160834,120625,120625
4534,308100,77025,154050,115538,115538
4535,338286,84572,169143,126857,126857
4536,297211,74303,148606,111454,111454
4537,311318,77830,155659,116744,116744
4538,347652,86913,173826,130370,130370
4539,351965,87991,175983,131987,131987
4540,355998,89000,177999,133499,133499
4541,371026,92757,185513,139135,139135
4542,368066,92016,184033,138025,138025
4543,358667,89667,179333,134500,134500
4544,356568,89142,178284,133713,133713
4545,379955,94989,189978,142483,142483
4546,409486,102372,204743,153557,153557
4547,408057,102014,204029,153021,153021
4548,362206,90551,181103,135827,135827
4549,352548,88137,176274,132206,132206
4550,336514,84128,168257,126193,126193
4551,363227,90807,181613,136210,136210
4552,322041,80510,161020,120765,120765
4553,321652,80413,160826,120620,120620
4554,283374,70844,141687,106265,106265
4555,278892,69723,139446,104585,104585
4556,294824,73706,147412,110559,110559
4557,284358,71089,142179,106634,106634
4558,271605,67901,135802,101852,101852
4559,277176,69294,138588,103941,103941
4560,273560,68390,136780,102585,102585
4561,289526,72382,144763,108572,108572
4562,301554,75388,150777,113083,113083
4563,332160,83040,166080,124560,124560
4564,324743,81186,162372,121779,121779
4565,359657,89914,179828,134871,134871
4566,332189,83047,166095,124571,124571
4567,373630,93408,186815,140111,140111
4568,315895,78974,157947,118461,118461
4569,271037,67759,135518,101639,101639
4570,302915,75729,151457,113593,113593
4571,292995,73249,146497,109873,109873
4572,328059,82015,164030,123022,123022
4573,278192,69548,139096,104322,104322
4574,276995,69249,138498,103873,103873
4575,286659,71665,143329,107497,107497
4576,304443,76111,152222,114166,114166
4577,284515,71129,142258,106693,106693
4578,255586,63896,127793,95845,95845
4579,289958,72490,144979,108734,108734
4580,311129,77782,155565,116673,116673
4581,350188,87547,175094,131320,131320
4582,302230,75558,151115,113336,113336
4583,352944,88236,176472,132354,132354
4584,394722,98680,197361,148021,148021
4585,538259,134565,269130,201847,201847
4586,621802,155451,310901,233176,233176
4587,759664,189916,379832,284874,284874
4588,781556,195389,390778,293083,293083
4589,797098,199274,398549,298912,298912
4590,763036,190759,381518,286139,286139
4591,845547,211387,422773,317080,317080
4592,880378,220094,440189,330142,330142
4593,826674,206668,413337,310003,310003
4594,741732,185433,370866,278150,278150
4595,725500,181375,362750,272062,272062
4596,628618,157155,314309,235732,235732
4597,624062,156015,312031,234023,234023
4598,627924,156981,313962,235472,235472
4599,581611,145403,290805,218104,218104
4600,527714,131929,263857,197893,197893
4601,449282,112321,224641,168481,168481
4602,434559,108640,217279,162960,162960
4603,417861,104465,208931,156698,156698
4604,434663,108666,217331,162999,162999
4605,448068,112017,224034,168026,168026
4606,457014,114253,228507,171380,171380
4607,468715,117179,234357,175768,175768
4608,515334,128834,257667,193250,193250
4609,579884,144971,289942,217457,217457
4610,687917,171979,343958,257969,257969
4611,805898,201475,402949,302212,302212
4612,850124,212531,425062,318797,318797
4613,794404,198601,397202,297902,297902
4614,786948,196737,393474,295106,295106
4615,833091,208273,416545,312409,312409
4616,858702,214676,429351,322013,322013
4617,865469,216367,432734,324551,324551
4618,840535,210134,420267,315201,315201
4619,749774,187443,374887,281165,281165
4620,666731,166683,333365,250024,250024
4621,660079,165020,330040,247530,247530
4622,667445,166861,333722,250292,250292
4623,586486,146621,293243,219932,219932
4624,535593,133898,267797,200847,200847
4625,443366,110841,221683,166262,166262
4626,415498,103874,207749,155812,155812
4627,416709,104177,208354,156266,156266
4628,457812,114453,228906,171680,171680
4629,415103,103776,207552,155664,155664
4630,424480,106120,212240,159180,159180
4631,458055,114514,229027,171771,171771
4632,482592,120648,241296,180972,180972
4633,593559,148390,296779,222585,222585
4634,698855,174714,349427,262071,262071
4635,733171,183293,366585,274939,274939
4636,881734,220433,440867,330650,330650
4637,803784,200946,401892,301419,301419
4638,843482,210871,421741,316306,316306
4639,835476,208869,417738,313304,313304
4640,912914,228229,456457,342343,342343
4641,922717,230679,461358,346019,346019
4642,830680,207670,415340,311505,311505
4643,760250,190063,380125,285094,285094
4644,687275,171819,343638,257728,257728
4645,697032,174258,348516,261387,261387
4646,645988,161497,322994,242246,242246
4647,601742,150435,300871,225653,225653
4648,535195,133799,267598,200698,200698
4649,629263,157316,314631,235974,235974
4650,401832,100458,200916,150687,150687
4651,414826,103706,207413,155560,155560
4652,452481,113120,226241,169680,169680
4653,454331,113583,227165,170374,170374
4654,405905,101476,202953,152214,152214
4655,447296,111824,223648,167736,167736
4656,501723,125431,250861,188146,188146
4657,606116,151529,303058,227293,227293
4658,657290,164323,328645,246484,246484
4659,794880,198720,397440,298080,298080
4660,854928,213732,427464,320598,320598
4661,742149,185537,371074,278306,278306
4662,823651,205913,411826,308869,308869
4663,818988,204747,409494,307120,307120
4664,928654,232164,464327,348245,348245
4665,883625,220906,441813,331359,331359
4666,829762,207441,414881,311161,311161
4667,723561,180890,361780,271335,271335
4668,667354,166838,333677,250258,250258
4669,727339,181835,363670,272752,272752
4670,676279,169070,338139,253605,253605
4671,555014,138753,277507,208130,208130
4672,525745,131436,262873,197154,197154
4673,452133,113033,226067,169550,169550
4674,447807,111952,223904,167928,167928
4675,418188,104547,209094,156821,156821
4676,445630,111407,222815,167111,167111
4677,413330,103333,206665,154999,154999
4678,413667,103417,206833,155125,155125
4679,468634,117158,234317,175738,175738
4680,481546,120387,240773,180580,180580
4681,630429,157607,315215,236411,236411
4682,690141,172535,345070,258803,258803
4683,776368,194092,388184,291138,291138
4684,755657,188914,377829,283371,283371
4685,723482,180870,361741,271306,271306
4686,724512,181128,362256,271692,271692
4687,790539,197635,395269,296452,296452
4688,856908,214227,428454,321341,321341
4689,811296,202824,405648,304236,304236
4690,730866,182717,365433,274075,274075
4691,637097,159274,318549,238911,238911
4692,647827,161957,323914,242935,242935
4693,581118,145279,290559,217919,217919
4694,587871,146968,293936,220452,220452
4695,494638,123660,247319,185489,185489
4696,431223,107806,215611,161709,161709
4697,411710,102928,205855,154391,154391
4698,341485,85371,170742,128057,128057
4699,320380,80095,160190,120143,120143
4700,338079,84520,169040,126780,126780
4701,335920,83980,167960,125970,125970
4702,312879,78220,156439,117330,117330
4703,309744,77436,154872,116154,116154
4704,306740,76685,153370,115028,115028
4705,406078,101520,203039,152279,152279
4706,358648,89662,179324,134493,134493
4707,370571,92643,185286,138964,138964
4708,372714,93179,186357,139768,139768
4709,392256,98064,196128,147096,147096
4710,438080,109520,219040,164280,164280
4711,386726,96682,193363,145022,145022
4712,412846,103212,206423,154817,154817
4713,407290,101822,203645,152734,152734
4714,428197,107049,214098,160574,160574
4715,426501,106625,213250,159938,159938
4716,417299,104325,208649,156487,156487
4717,384221,96055,192110,144083,144083
4718,384972,96243,192486,144365,144365
4719,423101,105775,211550,158663,158663
4720,341884,85471,170942,128207,128207
4721,315534,78884,157767,118325,118325
4722,299256,74814,149628,112221,112221
4723,293157,73289,146578,109934,109934
4724,263765,65941,131882,98912,98912
4725,273283,68321,136642,102481,102481
4726,468549,117137,234274,175706,175706
4727,309168,77292,154584,115938,115938
4728,315779,78945,157890,118417,118417
4729,293069,73267,146534,109901,109901
4730,350803,87701,175402,131551,131551
4731,364608,91152,182304,136728,136728
4732,346810,86702,173405,130054,130054
4733,385315,96329,192658,144493,144493
